client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
35566,1,226,0,False,False,2022-05-11
35567,6,11,0,False,False,2022-05-24
35568,5,33,0,False,False,2022-05-18
35569,4,152,0,False,False,2022-05-23
35570,1,176,0,False,False,2022-05-17
35571,1,41,0,False,False,2022-05-27
35572,4,252,0,False,False,2022-05-14
35573,1,40,1,False,False,2022-05-30
35574,1,156,1,False,False,2022-05-10
35575,1,126,0,False,False,2022-05-05
35576,1,55,0,False,False,2022-05-09
35577,1,114,0,False,False,2022-05-22
35578,1,134,0,False,False,2022-05-17
35579,5,18,0,False,False,2022-05-26
35580,1,98,1,False,False,2022-05-29
35581,1,379,0,False,False,2022-05-14
35582,1,128,0,False,False,2022-05-08
35583,4,86,0,False,False,2022-05-06
35584,1,632,0,False,False,2022-05-20
35585,5,98,0,False,False,2022-05-14
35586,1,843,1,False,True,2022-05-18
35587,11,8,0,False,False,2022-05-21
35588,1,132,1,False,False,2022-05-13
35589,1,261,0,False,False,2022-05-22
35590,2,133,1,False,False,2022-05-23
35591,1,398,1,False,False,2022-05-06
35592,1,287,0,False,False,2022-05-14
35593,1,208,0,False,False,2022-05-08
35594,1,434,0,False,False,2022-05-31
35595,4,119,0,False,False,2022-05-23
35596,1,140,0,False,False,2022-05-12
35597,2,191,1,False,False,2022-05-30
35598,2,380,1,False,False,2022-05-28
35599,2,115,0,False,False,2022-05-15
35600,1,325,0,False,False,2022-05-07
35601,1,167,0,False,False,2022-05-13
35602,1,63,0,False,False,2022-05-25
35603,1,21,0,False,False,2022-05-19
35604,3,47,1,False,False,2022-05-19
35605,5,9,0,False,False,2022-05-06
35606,1,565,0,False,True,2022-05-26
35607,1,507,0,False,True,2022-05-05
35608,6,82,0,False,False,2022-05-20
35609,1,105,0,False,False,2022-05-24
35610,1,212,0,False,False,2022-05-28
35611,1,78,0,False,False,2022-05-03
35612,1,546,0,False,False,2022-05-29
35613,3,79,1,False,False,2022-05-25
35614,1,431,0,False,True,2022-05-09
35615,3,74,0,False,False,2022-05-06
35616,2,229,1,False,False,2022-05-31
35617,4,600,0,False,True,2022-05-13
35618,5,156,0,False,False,2022-05-05
35619,2,114,0,False,False,2022-05-06
35620,7,435,1,False,False,2022-05-26
35621,1,326,0,False,False,2022-05-31
35622,1,170,0,False,False,2022-05-06
35623,1,143,0,False,False,2022-05-19
35624,2,111,0,False,False,2022-05-22
35625,1,184,0,False,False,2022-05-02
35626,1,233,0,False,False,2022-05-23
35627,1,110,1,False,False,2022-05-28
35628,1,116,0,False,False,2022-05-17
35629,1,178,0,False,False,2022-05-14
35630,1,504,0,False,True,2022-05-04
35631,1,144,0,False,False,2022-05-11
35632,1,177,0,False,False,2022-05-26
35633,2,21,0,False,False,2022-05-11
35634,3,700,0,False,True,2022-05-12
35635,1,163,0,False,False,2022-05-26
35636,6,91,0,False,False,2022-05-01
35637,2,78,0,False,False,2022-05-24
35638,2,239,0,False,False,2022-05-10
35639,1,169,0,False,False,2022-05-29
35640,1,87,0,False,False,2022-05-03
35641,5,121,0,False,False,2022-05-16
35642,2,37,0,False,False,2022-05-28
35643,1,1008,1,False,True,2022-05-14
35644,1,113,0,False,False,2022-05-29
35645,1,24,0,False,False,2022-05-31
35646,1,213,1,False,False,2022-05-07
35647,1,380,0,False,False,2022-05-21
35648,1,153,0,False,False,2022-05-22
35649,1,192,0,False,False,2022-05-21
35650,1,66,0,False,False,2022-05-26
35651,1,57,0,False,False,2022-05-11
35652,1,525,0,False,True,2022-05-27
35653,1,123,0,False,False,2022-05-21
35654,4,276,1,False,False,2022-05-27
35655,1,317,0,False,False,2022-05-25
35656,1,105,1,False,False,2022-05-19
35657,1,178,0,False,False,2022-05-25
35658,1,612,0,False,True,2022-05-14
35659,1,316,0,False,False,2022-05-29
35660,2,103,0,False,False,2022-05-15
35661,2,73,0,False,False,2022-05-31
35662,1,230,0,False,False,2022-05-29
35663,1,442,0,False,True,2022-05-06
35664,1,618,1,False,True,2022-05-02
35665,1,504,0,False,False,2022-05-09
35666,1,182,0,False,False,2022-05-18
35667,1,336,1,False,False,2022-05-02
35668,1,248,1,False,False,2022-05-09
35669,1,504,0,False,False,2022-05-06
35670,4,82,0,False,False,2022-05-12
35671,2,182,0,False,False,2022-05-14
35672,2,78,1,False,False,2022-05-31
35673,4,61,1,False,False,2022-05-12
35674,3,222,0,False,False,2022-05-11
35675,2,1010,1,False,False,2022-05-11
35676,2,180,0,False,False,2022-05-26
35677,3,207,0,False,False,2022-05-17
35678,6,46,1,False,False,2022-05-07
35679,3,432,0,False,False,2022-05-12
35680,3,517,1,False,False,2022-05-11
35681,3,180,1,False,False,2022-05-26
35682,2,465,0,False,False,2022-05-22
35683,2,98,0,False,False,2022-05-14
35684,5,801,1,False,True,2022-05-25
35685,2,599,0,False,False,2022-05-25
35686,8,15,0,False,False,2022-05-09
35687,4,18,0,False,False,2022-05-03
35688,3,196,0,False,False,2022-05-15
35689,2,309,0,False,False,2022-05-31
35690,7,61,0,False,False,2022-05-17
35691,3,194,0,False,False,2022-05-15
35692,2,336,0,False,False,2022-05-07
35693,2,104,0,False,False,2022-05-10
35694,2,98,1,False,False,2022-05-05
35695,3,236,0,False,False,2022-05-13
35696,2,146,0,False,False,2022-05-14
35697,3,665,1,False,False,2022-05-12
35698,2,827,0,False,True,2022-05-04
35699,2,181,0,False,False,2022-05-05
35700,2,197,0,False,False,2022-05-06
35701,4,9,1,False,False,2022-05-28
35702,2,36,0,False,False,2022-05-14
35703,2,87,0,False,False,2022-05-05
35704,4,16,0,False,False,2022-05-03
35705,4,8,0,False,False,2022-05-18
35706,5,11,1,False,False,2022-05-12
35707,4,166,0,False,False,2022-05-07
35708,2,630,0,False,False,2022-05-26
35709,5,33,0,False,False,2022-05-04
35710,2,227,0,False,False,2022-05-19
35711,3,375,0,False,False,2022-05-18
35712,3,241,0,False,False,2022-05-20
35713,8,190,0,False,False,2022-05-02
35714,4,213,0,False,False,2022-05-04
35715,5,412,0,False,False,2022-05-21
35716,6,31,0,False,False,2022-05-03
35717,2,173,0,False,False,2022-05-19
35718,2,74,0,False,False,2022-05-28
35719,3,92,0,False,False,2022-05-22
35720,2,166,1,False,False,2022-05-16
35721,2,368,0,False,False,2022-05-10
35722,2,1027,0,False,True,2022-05-07
35723,2,221,0,False,False,2022-05-29
35724,2,113,0,False,False,2022-05-01
35725,2,577,0,False,False,2022-05-26
35726,2,567,0,False,False,2022-05-25
35727,2,12,0,False,False,2022-05-25
35728,2,428,0,False,False,2022-05-25
35729,2,767,0,False,True,2022-05-24
35730,2,142,0,False,False,2022-05-15
35731,2,68,0,False,False,2022-05-02
35732,3,61,0,False,False,2022-05-19
35733,2,695,0,False,False,2022-05-30
35734,2,239,1,False,False,2022-05-05
35735,2,1434,1,False,False,2022-05-16
35736,2,297,0,False,False,2022-05-02
35737,3,202,1,False,False,2022-05-18
35738,3,194,0,False,False,2022-05-22
35739,2,566,1,False,False,2022-05-04
35740,2,486,0,False,False,2022-05-20
35741,4,207,0,False,False,2022-05-17
35742,4,179,0,False,False,2022-05-25
35743,4,637,1,False,True,2022-05-03
35744,7,572,0,False,False,2022-05-11
35745,4,217,1,False,False,2022-05-05
35746,3,13,0,False,False,2022-05-03
35747,4,112,1,False,False,2022-05-10
35748,4,222,1,False,False,2022-05-28
35749,2,466,0,False,False,2022-05-28
35750,2,109,0,False,False,2022-05-15
35751,3,22,0,False,False,2022-05-02
35752,2,267,1,False,False,2022-05-01
35753,2,54,1,False,False,2022-05-04
35754,2,536,0,False,True,2022-05-04
35755,12,895,0,False,False,2022-05-25
35756,2,83,0,False,False,2022-05-25
35757,4,11,0,False,False,2022-05-26
35758,3,22,0,False,False,2022-05-26
35759,2,32,0,False,False,2022-05-28
35760,4,54,0,False,False,2022-05-22
35761,2,6,0,False,False,2022-05-11
35762,3,410,1,False,False,2022-05-05
35763,4,53,1,False,False,2022-05-04
35764,2,4,0,False,False,2022-05-18
35765,2,30,0,False,False,2022-05-24
35766,6,23,0,False,False,2022-05-06
35767,10,27,0,False,False,2022-05-09
35768,6,170,0,False,False,2022-05-20
35769,2,453,0,False,False,2022-05-24
35770,5,16,0,False,False,2022-05-26
35771,4,324,0,False,False,2022-05-18
35772,2,663,0,False,False,2022-05-01
35773,6,36,0,False,False,2022-05-25
35774,3,14,0,False,False,2022-05-26
35775,4,342,0,False,False,2022-05-31
35776,2,291,0,False,False,2022-05-28
35777,3,128,0,False,False,2022-05-21
35778,2,22,0,False,False,2022-05-01
35779,2,10,0,False,False,2022-05-15
35780,3,82,0,False,False,2022-05-04
35781,2,146,0,False,False,2022-05-12
35782,3,9,1,False,False,2022-05-10
35783,2,64,0,False,False,2022-05-17
35784,2,18,0,False,False,2022-05-21
35785,5,29,0,False,False,2022-05-05
35786,6,20,0,False,False,2022-05-10
35787,4,26,0,False,False,2022-05-18
35788,4,11,0,False,False,2022-05-26
35789,7,50,0,False,False,2022-05-10
35790,3,22,0,False,False,2022-05-02
35791,2,687,1,False,False,2022-05-08
35792,2,44,0,False,False,2022-05-25
35793,2,638,0,False,True,2022-05-21
35794,3,80,1,False,False,2022-05-22
35795,5,12,0,False,False,2022-05-25
35796,3,197,0,False,False,2022-05-31
35797,2,126,1,False,False,2022-05-30
35798,2,424,0,False,False,2022-05-10
35799,2,28,0,False,False,2022-05-17
35800,2,121,0,False,False,2022-05-01
35801,2,305,0,False,False,2022-05-16
35802,2,236,0,False,False,2022-05-05
35803,2,232,0,False,False,2022-05-28
35804,2,80,0,False,False,2022-05-02
35805,2,178,0,False,False,2022-05-20
35806,6,11,0,False,False,2022-05-10
35807,3,953,0,False,False,2022-05-21
35808,4,267,1,False,False,2022-05-21
35809,7,34,0,False,False,2022-05-03
35810,2,214,0,False,False,2022-05-02
35811,9,56,0,False,False,2022-05-15
35812,2,109,0,False,False,2022-05-14
35813,3,1173,1,False,True,2022-05-11
35814,4,45,0,False,False,2022-05-30
35815,2,226,0,False,False,2022-05-13
35816,2,171,0,False,False,2022-05-09
35817,7,102,0,False,False,2022-05-28
35818,8,150,0,False,False,2022-05-31
35819,3,1359,1,False,True,2022-05-12
35820,6,715,0,False,False,2022-05-31
35821,3,263,0,False,False,2022-05-27
35822,8,32,1,False,False,2022-05-02
35823,2,8,0,False,False,2022-05-10
35824,6,28,0,False,False,2022-05-17
35825,5,390,0,False,True,2022-05-28
35826,3,642,1,False,True,2022-05-04
35827,2,1880,0,False,False,2022-05-21
35828,2,639,0,False,True,2022-05-11
35829,1,317,1,False,True,2022-05-08
35830,1,135,0,False,False,2022-05-03
35831,1,114,1,False,False,2022-05-16
35832,1,324,1,False,True,2022-05-11
35833,1,176,0,False,True,2022-05-04
35834,1,582,1,False,True,2022-05-04
35835,1,394,0,False,False,2022-05-05
35836,1,169,1,False,False,2022-05-19
35837,1,199,1,False,True,2022-05-11
35838,1,354,0,False,True,2022-05-12
35839,1,121,0,False,False,2022-05-03
35840,1,796,1,False,True,2022-05-08
35841,1,190,0,False,False,2022-05-03
35842,1,78,1,False,False,2022-05-01
35843,1,271,0,False,True,2022-05-08
35844,1,150,0,False,False,2022-05-25
35845,1,119,0,False,False,2022-05-08
35846,1,230,0,False,False,2022-05-26
35847,7,94,0,False,False,2022-05-09
35848,2,122,1,False,False,2022-05-06
35849,1,89,0,False,False,2022-05-12
35850,1,563,0,False,False,2022-05-23
35851,1,86,1,False,False,2022-05-16
35852,1,120,0,False,False,2022-05-02
35853,1,680,1,False,False,2022-05-15
35854,2,235,0,False,False,2022-05-24
35855,1,491,0,False,True,2022-05-11
35856,1,74,3,False,False,2022-05-09
35857,1,158,1,False,False,2022-05-16
35858,1,431,0,False,True,2022-05-06
35859,1,168,0,False,False,2022-05-09
35860,1,152,0,False,False,2022-05-28
35861,1,210,0,False,False,2022-05-11
35862,1,81,0,False,False,2022-05-22
35863,1,239,0,False,False,2022-05-27
35864,1,100,0,False,False,2022-05-06
35865,1,259,1,False,False,2022-05-05
35866,1,44,0,False,False,2022-05-08
35867,1,320,0,False,False,2022-05-07
35868,1,807,0,False,False,2022-05-29
35869,1,190,0,False,False,2022-05-09
35870,1,136,0,False,False,2022-05-19
35871,1,271,1,False,True,2022-05-10
35872,1,251,2,False,False,2022-05-06
35873,2,316,0,False,True,2022-05-01
35874,2,554,0,False,True,2022-05-19
35875,2,181,1,False,False,2022-05-22
35876,2,264,1,False,False,2022-05-28
35877,1,81,0,False,False,2022-05-26
35878,3,83,0,False,False,2022-05-23
35879,7,566,0,False,False,2022-05-21
35880,1,223,1,False,True,2022-05-08
35881,1,80,0,False,False,2022-05-19
35882,2,182,0,False,True,2022-05-28
35883,1,198,1,False,True,2022-05-27
35884,2,293,0,False,True,2022-05-30
35885,2,50,0,False,False,2022-05-08
35886,2,137,0,False,False,2022-05-30
35887,1,169,0,False,False,2022-05-11
35888,1,253,1,False,False,2022-05-14
35889,2,231,0,False,True,2022-05-05
35890,2,105,0,False,False,2022-05-01
35891,3,157,0,False,False,2022-05-15
35892,4,449,0,False,True,2022-05-31
35893,1,43,0,False,False,2022-05-23
35894,3,249,0,False,False,2022-05-10
35895,1,685,0,False,True,2022-05-31
35896,2,288,0,False,True,2022-05-20
35897,2,23,0,False,False,2022-05-22
35898,3,46,0,False,False,2022-05-19
35899,3,97,2,False,False,2022-05-06
35900,2,65,0,False,False,2022-05-08
35901,1,644,0,False,False,2022-05-31
35902,1,86,1,False,False,2022-05-24
35903,1,304,0,False,False,2022-05-17
35904,1,186,1,False,False,2022-05-10
35905,1,582,0,False,False,2022-05-03
35906,5,365,0,False,False,2022-05-07
35907,1,354,0,False,False,2022-05-18
35908,1,112,0,False,False,2022-05-11
35909,1,101,0,False,False,2022-05-03
35910,1,174,1,False,False,2022-05-26
35911,1,128,0,False,False,2022-05-04
35912,1,283,1,False,True,2022-05-04
35913,1,421,0,False,True,2022-05-07
35914,1,119,0,False,True,2022-05-16
35915,1,70,0,False,False,2022-05-19
35916,1,91,0,False,False,2022-05-18
35917,1,109,0,False,False,2022-05-14
35918,1,64,0,False,False,2022-05-29
35919,1,104,0,False,False,2022-05-08
35920,1,397,1,False,True,2022-05-09
35921,1,327,0,False,False,2022-05-03
35922,2,106,0,False,False,2022-05-29
35923,1,90,0,False,False,2022-05-08
35924,1,296,0,False,True,2022-05-19
35925,1,179,0,False,False,2022-05-20
35926,1,69,0,False,False,2022-05-26
35927,1,112,0,False,False,2022-05-30
35928,1,265,0,False,False,2022-05-22
35929,1,54,0,False,False,2022-05-03
35930,1,344,0,False,False,2022-05-25
35931,1,867,0,False,True,2022-05-21
35932,1,70,0,False,False,2022-05-31
35933,1,269,1,False,True,2022-05-02
35934,1,195,0,False,False,2022-05-13
35935,1,92,0,False,False,2022-05-19
35936,2,613,0,False,False,2022-05-19
35937,2,915,0,False,True,2022-05-30
35938,1,485,0,False,False,2022-05-06
35939,1,337,0,False,True,2022-05-01
35940,1,185,1,False,False,2022-05-29
35941,1,487,1,False,True,2022-05-21
35942,1,200,0,False,False,2022-05-05
35943,4,157,1,False,False,2022-05-09
35944,7,612,0,False,True,2022-05-02
35945,1,160,0,False,False,2022-05-22
35946,1,64,1,False,False,2022-05-23
35947,1,111,0,False,False,2022-05-21
35948,1,288,1,False,True,2022-05-14
35949,1,305,0,False,False,2022-05-28
35950,1,77,0,False,False,2022-05-23
35951,1,144,0,False,False,2022-05-12
35952,2,159,1,False,False,2022-05-18
35953,1,74,1,False,False,2022-05-02
35954,1,115,0,False,False,2022-05-18
35955,1,1064,0,False,True,2022-05-16
35956,4,213,0,False,True,2022-05-24
35957,1,176,0,False,False,2022-05-24
35958,1,54,0,False,False,2022-05-28
35959,1,205,1,False,False,2022-05-10
35960,1,180,0,False,False,2022-05-30
35961,1,324,0,False,False,2022-05-27
35962,1,159,1,False,False,2022-05-15
35963,2,87,0,False,False,2022-05-07
35964,1,226,0,False,True,2022-05-07
35965,2,93,0,False,False,2022-05-26
35966,1,217,1,False,False,2022-05-20
35967,1,109,0,False,False,2022-05-25
35968,1,143,0,False,False,2022-05-14
35969,1,377,0,False,True,2022-05-19
35970,2,158,0,False,True,2022-05-10
35971,2,115,1,False,False,2022-05-22
35972,2,262,0,False,True,2022-05-25
35973,2,754,2,False,False,2022-05-25
35974,2,123,0,False,False,2022-05-29
35975,1,85,0,False,False,2022-05-22
35976,3,166,2,False,False,2022-05-20
35977,1,217,0,False,False,2022-05-29
35978,4,243,0,False,False,2022-05-25
35979,3,352,1,False,True,2022-05-10
35980,4,142,1,False,False,2022-05-21
35981,1,315,0,False,True,2022-05-01
35982,1,170,0,False,False,2022-05-07
35983,3,100,0,False,False,2022-05-11
35984,2,414,1,False,True,2022-05-23
35985,2,601,1,False,True,2022-05-27
35986,2,111,0,False,False,2022-05-29
35987,3,164,0,False,False,2022-05-30
35988,2,133,1,False,False,2022-05-30
35989,2,105,0,False,False,2022-05-06
35990,2,108,0,False,False,2022-05-10
35991,2,527,1,False,False,2022-05-02
35992,4,135,1,False,False,2022-05-20
35993,2,107,0,False,False,2022-05-13
35994,2,314,0,False,False,2022-05-26
35995,1,65,1,False,False,2022-05-17
35996,1,61,1,False,False,2022-05-11
35997,1,78,1,False,False,2022-05-08
35998,1,135,2,False,False,2022-05-03
35999,1,133,1,False,True,2022-05-27
36000,2,293,2,False,False,2022-05-31
36001,1,318,0,False,False,2022-05-06
36002,1,84,0,False,False,2022-05-08
36003,1,309,0,False,False,2022-05-30
36004,1,111,1,False,False,2022-05-22
36005,1,119,0,False,False,2022-05-30
36006,1,1078,0,False,True,2022-05-17
36007,3,159,0,False,False,2022-05-14
36008,1,640,0,False,True,2022-05-03
36009,1,109,0,False,False,2022-05-07
36010,1,482,0,False,True,2022-05-21
36011,1,217,0,False,False,2022-05-01
36012,5,71,1,False,False,2022-05-02
36013,1,91,0,False,True,2022-05-02
36014,2,260,0,False,False,2022-05-08
36015,1,333,0,False,False,2022-05-18
36016,1,228,0,False,False,2022-05-26
36017,1,256,0,False,False,2022-05-14
36018,1,302,1,False,False,2022-05-10
36019,3,131,0,False,False,2022-05-07
36020,1,154,0,False,False,2022-05-22
36021,2,500,0,False,False,2022-05-16
36022,2,172,0,False,False,2022-05-05
36023,1,574,1,False,False,2022-05-05
36024,5,137,0,False,False,2022-05-22
36025,1,244,0,False,False,2022-05-06
36026,1,134,1,False,False,2022-05-12
36027,2,376,0,False,False,2022-05-14
36028,1,911,1,False,False,2022-05-09
36029,4,240,0,False,False,2022-05-22
36030,2,122,0,False,False,2022-05-23
36031,1,167,1,False,False,2022-05-27
36032,1,351,0,False,False,2022-05-29
36033,1,165,1,False,True,2022-05-09
36034,1,326,0,False,True,2022-05-14
36035,1,58,1,False,False,2022-05-16
36036,2,56,0,False,False,2022-05-18
36037,1,145,0,False,False,2022-05-24
36038,2,208,1,False,True,2022-05-29
36039,1,94,0,False,False,2022-05-24
36040,1,68,0,False,False,2022-05-14
36041,1,171,0,False,False,2022-05-15
36042,1,103,0,False,False,2022-05-18
36043,2,3509,2,False,False,2022-05-06
36044,1,81,1,False,False,2022-05-02
36045,1,128,0,False,False,2022-05-21
36046,1,304,0,False,False,2022-05-10
36047,1,55,1,False,False,2022-05-15
36048,1,140,0,False,False,2022-05-09
36049,1,83,1,False,False,2022-05-10
36050,1,222,1,False,False,2022-05-31
36051,1,145,2,False,False,2022-05-03
36052,1,1346,0,False,True,2022-05-10
36053,1,118,2,False,False,2022-05-30
36054,1,85,0,False,False,2022-05-09
36055,1,251,1,False,False,2022-05-21
36056,1,69,1,False,False,2022-05-02
36057,2,245,2,False,False,2022-05-04
36058,1,135,0,False,False,2022-05-08
36059,1,88,0,False,False,2022-05-14
36060,1,125,2,False,False,2022-05-22
36061,1,228,0,False,True,2022-05-30
36062,2,131,0,False,True,2022-05-16
36063,1,390,0,False,True,2022-05-11
36064,6,132,1,False,False,2022-05-24
36065,1,187,0,False,False,2022-05-27
36066,1,139,1,False,False,2022-05-03
36067,1,109,0,False,False,2022-05-19
36068,2,161,0,False,False,2022-05-02
36069,1,445,0,False,True,2022-05-10
36070,1,100,1,False,False,2022-05-17
36071,1,223,0,False,False,2022-05-05
36072,1,141,1,False,False,2022-05-06
36073,1,149,0,False,False,2022-05-14
36074,1,579,0,False,True,2022-05-08
36075,1,136,0,False,False,2022-05-24
36076,1,323,0,False,False,2022-05-09
36077,2,197,0,False,False,2022-05-28
36078,3,222,0,False,False,2022-05-11
36079,1,58,0,False,False,2022-05-29
36080,2,407,1,False,False,2022-05-04
36081,2,252,0,False,False,2022-05-30
36082,1,80,1,False,False,2022-05-19
36083,1,112,0,False,False,2022-05-01
36084,1,87,1,False,False,2022-05-30
36085,1,427,0,False,True,2022-05-02
36086,1,176,0,False,False,2022-05-24
36087,2,226,0,False,True,2022-05-28
36088,3,396,0,False,True,2022-05-17
36089,1,192,1,False,True,2022-05-28
36090,2,103,0,False,False,2022-05-23
36091,1,260,0,False,False,2022-05-03
36092,2,139,0,False,True,2022-05-19
36093,4,108,0,False,False,2022-05-24
36094,1,91,0,False,False,2022-05-24
36095,1,41,0,False,False,2022-05-26
36096,1,89,0,False,False,2022-05-07
36097,1,82,0,False,False,2022-05-04
36098,1,132,1,False,False,2022-05-01
36099,1,147,0,False,False,2022-05-24
36100,1,362,1,False,False,2022-05-31
36101,1,212,0,False,False,2022-05-23
36102,2,118,0,False,False,2022-05-16
36103,2,264,0,False,False,2022-05-06
36104,2,94,1,False,False,2022-05-29
36105,1,258,0,False,False,2022-05-18
36106,2,137,0,False,False,2022-05-16
36107,2,189,1,False,False,2022-05-21
36108,3,245,1,False,False,2022-05-30
36109,1,253,0,False,True,2022-05-12
36110,2,752,1,False,False,2022-05-19
36111,1,185,0,False,True,2022-05-23
36112,2,129,0,False,False,2022-05-11
36113,2,175,0,False,False,2022-05-31
36114,2,480,0,False,False,2022-05-22
36115,2,532,0,False,False,2022-05-09
36116,3,229,0,False,True,2022-05-27
36117,2,163,0,False,False,2022-05-13
36118,3,71,0,False,False,2022-05-29
36119,1,161,0,False,False,2022-05-05
36120,2,82,0,False,False,2022-05-06
36121,1,121,0,False,False,2022-05-22
36122,1,439,1,False,True,2022-05-03
36123,1,193,1,False,True,2022-05-05
36124,1,242,1,False,True,2022-05-26
36125,2,188,0,False,False,2022-05-24
36126,1,282,0,False,False,2022-05-05
36127,3,130,0,False,False,2022-05-11
36128,2,483,0,False,False,2022-05-02
36129,1,116,0,False,True,2022-05-30
36130,1,108,0,False,False,2022-05-12
36131,1,81,0,False,False,2022-05-02
36132,1,128,1,False,False,2022-05-24
36133,1,283,0,False,False,2022-05-15
36134,3,155,0,False,True,2022-05-30
36135,2,138,0,False,False,2022-05-22
36136,2,119,0,False,False,2022-05-22
36137,2,93,0,False,False,2022-05-27
36138,1,159,0,False,False,2022-05-07
36139,2,133,1,False,False,2022-05-01
36140,3,776,1,False,True,2022-05-04
36141,2,140,0,False,False,2022-05-17
36142,2,136,1,False,False,2022-05-10
36143,2,145,0,False,False,2022-05-05
36144,7,224,0,False,False,2022-05-31
36145,1,95,1,False,False,2022-05-07
36146,4,281,1,False,True,2022-05-12
36147,1,90,0,False,False,2022-05-06
36148,2,123,0,False,False,2022-05-08
36149,1,297,0,False,False,2022-05-27
36150,1,76,0,False,False,2022-05-23
36151,1,119,1,False,True,2022-05-23
36152,1,200,0,False,True,2022-05-26
36153,1,114,0,False,False,2022-05-20
36154,1,113,0,False,False,2022-05-28
36155,1,62,0,False,False,2022-05-18
36156,1,1576,0,False,False,2022-05-25
36157,1,329,0,False,True,2022-05-13
36158,2,107,0,False,False,2022-05-27
36159,2,204,0,False,False,2022-05-25
36160,2,367,0,False,True,2022-05-05
36161,2,82,1,False,False,2022-05-17
36162,1,146,0,False,False,2022-05-18
36163,1,424,0,False,False,2022-05-25
36164,1,412,0,False,True,2022-05-01
36165,1,103,0,False,False,2022-05-29
36166,1,165,0,False,True,2022-05-19
36167,1,161,1,False,False,2022-05-26
36168,2,242,1,False,False,2022-05-02
36169,2,108,0,False,True,2022-05-16
36170,5,207,0,False,False,2022-05-10
36171,2,73,0,False,False,2022-05-03
36172,4,156,1,False,False,2022-05-21
36173,2,112,0,False,False,2022-05-02
36174,1,78,0,False,False,2022-05-24
36175,3,110,0,False,False,2022-05-13
36176,2,183,0,False,False,2022-05-29
36177,3,223,1,False,True,2022-05-23
36178,2,74,0,False,False,2022-05-11
36179,2,123,0,False,False,2022-05-23
36180,2,76,0,False,False,2022-05-13
36181,2,311,0,False,True,2022-05-17
36182,2,628,0,False,True,2022-05-13
36183,4,128,0,False,False,2022-05-30
36184,3,141,1,False,False,2022-05-25
36185,4,89,1,False,False,2022-05-16
36186,2,99,0,False,False,2022-05-08
36187,3,236,0,False,False,2022-05-09
36188,2,99,1,False,False,2022-05-07
36189,2,187,1,False,True,2022-05-29
36190,2,186,0,False,False,2022-05-13
36191,4,86,0,False,False,2022-05-28
36192,2,158,0,False,False,2022-05-31
36193,7,162,0,False,False,2022-05-13
36194,9,513,0,False,True,2022-05-17
36195,2,110,0,False,False,2022-05-18
36196,6,681,0,False,False,2022-05-17
36197,3,322,0,False,False,2022-05-23
36198,2,210,1,False,False,2022-05-10
36199,8,568,0,False,False,2022-05-07
36200,2,294,1,False,False,2022-05-25
36201,2,558,0,False,False,2022-05-31
36202,1,77,1,False,False,2022-05-14
36203,1,85,0,False,False,2022-05-22
36204,3,93,0,False,False,2022-05-29
36205,6,121,0,False,False,2022-05-15
36206,3,95,0,False,False,2022-05-22
36207,3,135,0,False,False,2022-05-26
36208,3,414,0,False,False,2022-05-07
36209,2,60,2,False,False,2022-05-05
36210,4,151,0,False,False,2022-05-07
36211,2,68,0,False,False,2022-05-15
36212,2,361,0,False,False,2022-05-03
36213,3,142,0,False,False,2022-05-29
36214,4,174,1,False,True,2022-05-06
36215,4,45,1,False,False,2022-05-27
36216,3,95,0,False,False,2022-05-12
36217,1,44,1,False,False,2022-05-03
36218,2,61,0,False,False,2022-05-22
36219,2,32,0,False,False,2022-05-04
36220,3,141,0,False,False,2022-05-14
36221,2,81,0,False,False,2022-05-06
36222,1,71,0,False,False,2022-05-19
36223,1,68,0,False,False,2022-05-18
36224,3,324,1,False,True,
36225,1,295,0,False,True,
36226,1,108,0,False,False,
36227,1,201,0,False,False,
36228,1,71,0,False,False,
36229,1,264,0,False,True,
36230,1,110,0,False,False,
36231,1,190,1,False,False,
36232,1,70,1,False,False,
36233,1,103,1,False,True,
36234,1,331,0,False,True,
36235,1,377,0,False,True,
36236,1,205,1,False,True,
36237,1,287,0,False,True,
36238,1,346,0,False,False,
36239,1,212,0,False,False,
36240,1,263,0,False,True,
36241,1,192,0,False,True,
36242,1,129,1,False,False,
36243,1,154,0,False,False,
36244,1,175,0,False,False,
36245,1,814,1,False,False,
36246,1,65,0,False,False,
36247,1,67,1,False,False,
36248,2,166,0,False,True,
36249,1,327,0,False,True,
36250,1,69,1,False,True,
36251,1,353,0,False,False,
36252,1,210,0,False,False,
36253,1,277,0,False,False,
36254,2,210,1,False,True,
36255,2,244,0,False,False,
36256,1,84,0,False,True,
36257,1,208,0,False,False,
36258,1,326,0,False,True,
36259,1,59,1,False,False,
36260,1,285,0,False,False,
36261,2,161,0,False,False,
36262,1,165,0,False,False,
36263,1,459,1,False,False,
36264,1,1460,0,False,True,
36265,1,1048,0,False,True,
36266,1,233,1,False,False,
36267,2,335,0,False,True,
36268,2,412,0,False,True,
36269,2,177,0,False,True,
36270,1,223,0,False,False,
36271,1,579,0,False,True,
36272,1,144,1,False,False,
36273,2,145,0,False,False,
36274,1,93,1,False,False,
36275,1,153,0,False,False,
36276,1,164,0,False,False,
36277,1,128,1,False,False,
36278,1,339,0,False,True,
